Ticker,ROE (Return on Equity),ROA (Return on Assets),P/E Ratio (PER),Debt/Equity Ratio,Current Ratio,Quick Ratio,Revenue Growth (YoY),Earnings Growth (YoY),EPS Growth (Next 5 Years),σ (std),MDD,6개월 수익률,20일 이동평균선,60일 이동평균선,이평괴리율(20일),RSI(14),MACD,Signal
TMUS,0.19034,0.05743,19.852459,200.622,0.893,0.566,0.089,-0.077,-0.113,0.0175934940765187,-0.257915223344382,-0.1263245832800988,217.0394989013672,233.4917734781901,-0.051463000240595,25.282190299173223,-7.500571297787133,-6.745702464302495
TPR,0.16053,0.09236,80.977104,1051.139,1.525,0.788,0.131,0.62,0.473,0.0283047624216973,-0.3177662282103313,0.2793666158445413,111.8745002746582,109.1226542154948,-0.0517946308531228,32.76185017563303,-2.1412590325931973,-0.8763179845299452
TRGP,0.4985,0.08448,22.84097,615.121,0.773,0.52,0.078,0.257,0.235,0.0229945421200074,-0.3161159138786061,0.0125747702160257,154.9498634338379,160.6536087036133,0.093773121006366,74.79433008528362,2.098934011437109,-0.5539752709703851
TEL,0.14618,0.088240005,40.22078,44.729,1.556,0.91,0.167,1.444,1.402,0.01823944536373,-0.2195744887251227,0.5378401400812469,236.00649871826167,220.4237091064453,0.0498015768735471,74.41278260879511,7.075488031844344,6.809518773059656
TGT,0.26319,0.06138,10.574593,132.309,0.99,0.226,-0.009,-0.202,-0.216,0.0251987899469056,-0.4326172403848846,-0.0638568114149966,92.4185001373291,92.02433280944824,-0.0182701166745455,40.47742537283887,-0.0550518364797056,0.331840445480282
TDY,0.08127,0.04685,30.171116,23.989,1.787,1.031,0.067,-0.161,-0.158,0.0144521914921233,-0.1605504856967241,0.0547073225292145,535.7405059814453,551.6629994710287,-0.0291008079346584,24.83569221317488,-13.77390765278892,-12.170131727929672
TER,0.15767999,0.08334,66.93818,9.89,1.759,0.896,0.043,-0.157,-0.179,0.0364194473806534,-0.5140546669555843,1.173682066844163,159.41450042724608,136.5776454925537,0.1547255822883282,74.56298613814178,13.53216600503066,11.38154581120622
TSLA,0.06791,0.0235,304.95206,17.082,2.066,1.486,0.116,-0.371,-0.368,0.0415177514147706,-0.537656801185852,0.3327446380250092,445.5325012207031,408.9308334350586,-0.0006789408933045,50.66904203242206,6.399712863749414,9.398426501633706
TMO,0.13116999,0.04942,33.334293,69.75,1.498,0.946,0.049,0.005,-0.009,0.020506998255525,-0.3555808561595266,0.3462295728417672,557.9334991455078,515.17236328125,0.03300837190926,65.14347563431332,14.53329263088267,15.503995197700023
TPL,0.3937,0.27351,47.98938,1.292,10.857,9.714,0.17,0.138,0.137,0.0330136301221079,-0.5041169747295453,-0.2768247300561685,937.6080017089844,926.307450358073,0.0599952043285117,63.917207870002855,11.694130422707872,4.174643366931544
TXT,0.11465,0.043670002,17.956236,55.332,1.838,0.693,0.051,0.105,0.049,0.0177637571017085,-0.306247997922942,0.0729359826658644,81.15699996948243,82.0116138458252,0.0111265521082701,45.97315500676214,-0.4756131055562349,-0.6411707594742366
TXN,0.29757,0.10697,29.249546,84.477,4.45,2.806,0.142,0.007,0.001,0.0250514090435492,-0.3106177409500386,-0.1329206954516235,166.97221984863282,179.55832748413087,-0.0382831229253161,23.985299667336463,-4.820853691584205,-4.756633826509918
TKO,0.08129,0.03032,68.12547,42.785,1.456,0.982,-0.273,0.65,0.772,0.020960302297912,-0.2111871640753617,0.0959571588575696,186.73550186157223,191.4674275716146,-0.040514543925532,29.00892710675045,-2.5595174683775213,-1.9543232309582856
TTD,0.16783,0.05764,49.15909,14.456,1.71,1.644,0.177,0.211,0.227,0.0473633326207829,-0.6917783550060057,-0.4463783125232011,49.94274978637695,50.18891665140788,-0.1338082403037132,21.064052348762843,-1.7628557642756846,-0.8427597852016542
TJX,0.59755003,0.1276,33.345455,147.992,1.174,0.473,0.069,0.146,0.131,0.0113357124190505,-0.1104476442546942,0.1287617940794088,143.14700088500976,140.88300018310548,0.0249603576295919,58.89804138336239,0.8052587492115038,0.5580102193785972
TSCO,0.45459,0.090100005,26.79227,222.382,1.301,0.066,0.072,0.088,0.074,0.0175767633533517,-0.1694884798598787,0.0690713095307427,54.78950004577637,57.40306402842204,0.0122377287278783,53.37242997153705,-0.6408354624446133,-0.7560709852675537
TT,0.3721,0.114209995,33.1422,55.305,1.205,0.796,0.055,0.114,0.098,0.0176716801996617,-0.2443564734779657,0.0321630315766465,428.3610015869141,419.7148010253906,0.0119968867241599,55.72800051727223,4.974681590503906,4.767234508176873
TRMB,0.06131,0.03812,54.58904,24.038,1.004,0.619,0.029,1.875,1.746,0.0184900359081141,-0.2886824048080646,0.1185964483963815,79.36350021362304,80.21416676839193,0.0042399432196588,50.20744996413234,-0.1325131069995677,-0.156327685252981
TRV,0.19809,0.034560002,11.113342,29.318,0.338,0.205,0.048,0.52,0.498,0.0144377271441282,-0.1247175198589713,0.0746626637903251,270.8400039672852,273.6873423258464,0.0426451429329748,73.01590035447748,1.3849093040252,-0.2193541828860701
TSN,0.04434,0.03413,24.5,49.085,1.733,0.703,0.04,-0.685,-0.681,0.0141773210947604,-0.1928245099238497,-0.0087891489563201,52.15900020599365,53.99311243693034,0.0333787325870789,59.06434209657471,-0.2282089949760788,-0.5001242006297696
TYL,0.091680005,0.045840003,64.69081,17.86,1.028,0.976,0.097,0.109,0.112,0.0172662011516333,-0.2874880098390091,-0.1819654438673802,490.99549865722656,521.8469975789388,-0.0540035249679741,16.408495902688713,-14.970040860246456,-12.62609599564905
UBER,0.72994006,0.051609997,12.110682,45.755,1.154,0.98,0.204,1.585,1.537,0.0245143631924498,-0.2070192116753986,0.0259485087411965,94.357999420166,95.38549995422365,-0.0027342774076426,52.52001772405458,-0.4688211578699395,-0.2363309661133927
UDR,0.03649,0.02016,78.568184,144.858,0.159,0.002,0.066,0.976,0.788,0.0143942147626657,-0.2465567486869316,-0.1510594615983578,35.187500190734866,36.615129216512045,-0.017548859468944,30.7984407578642,-0.6410862997248046,-0.6323249908161552
UAL,0.25588,0.04435,9.633266,218.897,0.667,0.581,0.026,0.0,-0.017,0.0355905267233645,-0.4919471296473158,0.1639225322718314,97.35500030517578,100.55016682942708,-0.0124801079730749,44.13589290270349,-1.0732675489923622,-1.186953664264144
UNP,0.41619,0.09198,19.005095,189.829,0.748,0.527,0.025,0.095,0.07,0.0143449592091294,-0.1768923205369754,-0.0070401598459471,221.52299957275392,223.7550392150879,0.0106400026841658,45.720735427180216,-1.6086684836789118,-1.9188990091517524
ULTA,0.48521,0.15983,19.837173,87.863,1.395,0.212,0.093,0.091,0.033,0.0241335194732362,-0.2952421343250845,0.2530868296624959,521.9369934082031,529.3259963989258,-0.0103020018077239,44.41528238960684,-5.6071886391147245,-5.30647943499956
UPS,0.33618,0.07276,14.383307,184.32,1.305,1.174,-0.037,-0.141,-0.148,0.0206357400434266,-0.3692890375112442,-0.0343906443185242,90.69049987792968,87.09500033060709,0.0261272976094898,60.1874518499266,2.314597768184015,2.1635299783596453
URI,0.28781,0.08681,21.995626,169.022,0.898,0.734,0.059,0.02,-0.01,0.0229924890681658,-0.3663831317298377,0.1889043788721007,915.380499267578,938.9303344726562,-0.0664756022434291,11.588871763675868,-31.04734740248375,-24.12937919272785
VTR,0.021559998,0.021370001,143.33963,100.11,0.524,0.411,0.218,2.016,2.432,0.0142685574437533,-0.1115430391576481,0.2011390479779389,72.0060001373291,69.35471674601237,0.055050982915506,74.55009861971624,1.817482495101288,1.390163291808708
UHS,0.20028,0.08218,10.591817,70.037,1.031,0.854,0.134,0.542,0.442,0.0205875397807531,-0.24574297932333,0.1610549820191242,215.3404998779297,199.59033177693684,0.0338974763960175,65.15499677363783,6.987857132197377,6.512806034718663
VLO,0.052389998,0.03586,37.251556,39.561,1.596,1.002,-0.032,2.096,2.008,0.0232592218812142,-0.2678509178271081,0.3483616463397481,167.84550018310546,161.55566635131837,0.0675293200014942,74.62751867740015,3.629134760652903,2.7906849344834264
UNH,0.17476,0.05361,16.757685,75.734,0.823,0.745,0.122,-0.602,-0.612,0.0304580453762676,-0.6072630402757191,0.0466505202395504,349.18699951171874,338.52321166992186,-0.0790608269438926,15.719404402809316,-6.635988737884134,-1.5520842095658387
VLTO,0.37978,0.11594,26.920547,100.772,1.568,1.301,0.068,0.08,0.091,0.0131422640784155,-0.2117438138451344,-0.0177542172100256,101.43550071716308,104.55299428304036,-0.0313055937860157,27.16763624863131,-1.6010767634783178,-1.3196973699008523
VRSK,2.68133,0.15722,32.760002,1295.046,1.193,1.143,0.059,0.045,0.025,0.015686587312665,-0.3506466434239736,-0.2916659602903131,226.4174987792969,246.45893783569332,-0.0595249766937314,29.780106568114302,-8.765440231717463,-8.138280577391601
VRTX,0.22307,0.12039,29.641098,10.594,2.362,1.84,0.11,0.047,0.036,0.0222520671664639,-0.2865540299406798,-0.0249999717429831,418.9095031738281,402.8929982503256,0.0054677896200714,45.01869492343626,3.169899756471807,4.556071470961479
VZ,0.19875,0.05175,8.496801,164.799,0.739,0.574,0.015,0.5,0.497,0.0133898737676202,-0.1331537581194204,-0.0342221950212479,39.77999973297119,41.74940980275472,0.0017596465967767,46.80850488200139,-0.4322902940338338,-0.5883766459523139
VICI,0.10357001,0.05009,11.570342,62.925,37.05,37.048,0.044,0.014,0.04,0.0119009473391702,-0.1226455574946371,-0.002712926607709,30.594000244140624,31.792048931121823,-0.0053605261703641,40.45225275739038,-0.433698160825184,-0.4686086105323894
VST,0.1731,0.03592,67.00356,335.784,0.995,0.35,-0.209,-0.667,-0.655,0.0423787651412036,-0.4880427643634137,0.2175585279000687,194.34400024414063,197.98198267618812,-0.0312024114828653,51.14852190648483,-3.4921047845127475,-2.9880015571500467
V,0.52068,0.17261,32.764187,68.807,1.078,0.757,0.115,0.12,-0.043,0.0137257666450576,-0.1500924377026953,-0.0581255089275091,342.4259979248047,343.9526641845703,-0.0221244644600633,30.43068609431259,-2.100913227421586,-1.0542004647918954
VMC,0.13520999,0.06404,34.53302,56.296,2.231,1.353,0.144,0.808,0.806,0.0148521680149893,-0.2392464614129571,0.0940695539010865,293.334001159668,295.2959996541341,-0.0016841035128023,43.22542181302893,-2.459669611536185,-2.0651725547143744
WRB,0.20887,0.03825,15.932772,31.481,0.399,0.243,0.108,0.407,0.398,0.0138846683485657,-0.1184714640936182,0.0678777266306069,74.22050018310547,73.91506932576497,0.0218200652217349,54.34780548368448,-0.100278578602257,-0.2947753380099957
GWW,0.46719003,0.18964,26.594625,68.67,2.717,1.461,0.061,-0.38,-0.395,0.0143825529388059,-0.2427878301908307,-0.1070406924948513,962.4229919433594,977.9776641845704,-0.0129495763038011,40.483350182868605,-3.620604633176299,-2.8370047113549086
DIS,0.1146,0.04524,17.592476,37.152,0.722,0.569,0.021,1.042,1.008,0.0185422529322986,-0.3020228582041259,0.0120186632443655,111.7294994354248,114.01883290608724,0.0045690567927387,41.15118579989631,-0.4546459112620482,-0.5380979844809131
WAB,0.11147001,0.05862,30.567686,51.131,1.424,0.664,0.084,0.11,0.095,0.0178395844314983,-0.235543844485252,0.0327911737994797,200.29800033569336,195.89149907430013,0.0484378258796712,69.19387070730343,3.0888909681406176,2.253379554891545
WM,0.29328,0.07051,31.619873,245.399,0.843,0.731,0.149,-0.207,-0.207,0.0116355557105165,-0.1813542021311609,-0.0920004895925979,207.6979995727539,216.13975982666017,-0.0348005198264747,30.005555957547912,-4.831377456912463,-4.39483693062476
WAT,0.32987,0.11534,34.57943,66.042,1.534,0.965,0.08,-0.077,-0.078,0.0232992042980393,-0.3344516822442004,0.0488831230783601,351.46300201416017,320.0980016072591,0.0714356992519145,69.17250302714608,13.20948408668886,11.62654805465044
WMT,0.23375,0.06994,38.649055,68.719,0.792,0.193,0.048,0.573,0.561,0.0153890136151709,-0.2192802959264891,0.0707052274069204,104.47049980163574,102.2988333384196,-0.0196275660266183,31.113271681245465,-0.448320932047821,-0.0967197225611452
WEC,0.12807,0.03056,21.291666,151.448,0.498,0.261,0.129,0.093,0.13,0.0107650469912365,-0.0952659742910989,0.1039634866995342,114.5615005493164,111.68433354695638,-0.0186930371032388,35.3521123733629,-0.4428038875213502,0.0562547848967001
WELL,0.0275,0.02001,131.76552,46.211,6.991,4.094,0.306,-0.437,-0.376,0.0136022536692046,-0.1298610533060893,0.3270530290954598,179.74500045776367,172.61466700236002,0.0629502743999206,79.25845843602957,4.515540014235995,3.3909510144766792
WMB,0.16902,0.04537,31.398964,188.338,0.422,0.254,0.083,-0.085,-0.084,0.0173640230850938,-0.1236042900196805,0.0612695277074741,59.70149955749512,59.76013940175374,0.015049855083802,43.958326545025486,-0.7154272327082296,-0.8103125472652876
WDAY,0.06656,0.02815,106.52803,41.169,2.105,1.993,0.126,0.714,0.727,0.0223923320621733,-0.2480797453928441,-0.1557291663723445,235.5199989318848,233.53249994913736,-0.0320567159707112,29.254568964129675,-2.0360184178406087,-0.5020664687266965
WSM,0.51219004,0.17455,21.675947,64.858,1.503,0.624,0.027,0.198,0.142,0.031633998361155,-0.3678747279004738,0.1241574160998328,192.39534530639648,194.9010129292806,0.0117188312768029,53.899070601455634,0.7456903291758579,0.2826370832399287
WY,0.03419,0.019270001,49.304348,58.233,1.227,0.58,0.021,1.859,1.857,0.0173957258641775,-0.2868090899029463,-0.1363458877902439,23.34349994659424,24.50908810297648,-0.0284233145387978,36.553533776024366,-0.4518236887590667,-0.4249034542924307
XEL,0.09449001,0.02236,24.512196,167.891,0.795,0.478,0.074,-0.272,-0.232,0.012608357438302,-0.1237653672375749,0.1960758564988951,80.85850067138672,76.94431050618489,-0.0056703889102665,48.10128263165837,0.6511435917706621,0.9108150431118004
WST,0.16945,0.10222,40.81037,9.93,2.87,2.016,0.077,0.038,0.029,0.0356002726256861,-0.4523498375927408,0.2771525045788938,279.31050262451174,263.3788340250651,-0.0137499355295334,47.98767265226909,3.184094992702171,5.245684470929408
XYL,0.08555,0.047989998,39.03101,18.253,1.957,1.32,0.078,0.045,0.046,0.0155475339508006,-0.2185776642018954,0.1971376219703586,148.81750030517577,145.0293212890625,0.0150016143397376,62.71411842164781,1.5248945023549538,1.5343915841959146
ZBRA,0.14286,0.06394,26.299698,62.984,1.607,1.132,0.052,-0.254,-0.263,0.0282802053946344,-0.492911589099794,-0.1380712987824054,283.2229995727539,300.27183430989584,-0.0797710451623747,28.62903537366725,-11.35060920909467,-8.941578797307695
ZBH,0.06421,0.043330003,22.01737,64.523,2.428,1.209,0.097,-0.057,-0.073,0.0193213290997913,-0.2225488959315393,-0.0852612947236101,98.78150024414064,100.66502736409504,-0.1017548514890393,24.80146374098416,-2.5362368923992022,-0.9680049711044272
ZTS,0.49868,0.15089,20.166666,135.05,3.643,2.006,0.005,0.085,0.057,0.0178434980025457,-0.322585397382221,-0.2481201945362811,138.54555969238282,145.00309982299805,-0.1353746653339093,12.262010461147312,-6.135027823942693,-3.347659618710725
